no,hsbc_volatility_risk_control,HSIEVP1E,20170630,20170707,20180701,pickle,all:10,
yes,hsbc_volatility_base_ER,HSIEVABE,20170101,20170108,20181130,pickle,all:9,
yes,hsbc_volatility_base_ER,HSIEVPBE,20170101,20170108,20181130,pickle,all:9,
yes,hsbc_volatility_base_ER,HSIEVABE,20181203,20181210,20190117,pickle,all:10,
yes,hsbc_volatility_base_ER,HSIEVPBE,20181203,20181210,20190117,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNBKB1,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNBKE1,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNBKE3,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNBKK1,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNBKU1,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNBP01,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNBPEU,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNBPUS,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNEU01,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNEUUS,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNUS01,20170925,20171002,20180701,pickle,all:10,20180202;20180302
no,hsbc_uniform_vol_bug,HSUNUS11,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNUSEU,20170925,20171002,20180701,pickle,all:10,
no,hsbc_uniform_vol_bug,HSUNUSHK,20170925,20171002,20180701,pickle,all:10,
yes,hsbc_uniform_core,HSUNBP00,20170925,20171002,20181008,pickle,all:10,
yes,hsbc_uniform_core,HSUNEU00,20170925,20171002,20181008,pickle,all:10,
